round,benchmark,pass,scheduler_class,blocking_reasons,incident_pairs,safe_edge_count,total_edge_count,safe_edge_ratio
3,Dhrystone_dry,reassociate,decision_required,needs_attribution;order_sensitive,"adce,reassociate:confirmed_independent;dce,reassociate:confirmed_independent;early-cse,reassociate:confirmed_independent;gvn,reassociate:needs_attribution;indvars,reassociate:confirmed_independent;instcombine,reassociate:confirmed_independent;licm,reassociate:needs_attribution;loop-rotate,reassociate:confirmed_independent;loop-unroll,reassociate:confirmed_independent;mem2reg,reassociate:order_sensitive;reassociate,sccp:confirmed_independent;reassociate,simplifycfg:confirmed_independent;reassociate,sroa:order_sensitive",9,13,0.6923
3,Dhrystone_dry,sccp,decision_required,needs_attribution;order_sensitive,"adce,sccp:confirmed_independent;dce,sccp:confirmed_independent;early-cse,sccp:confirmed_independent;gvn,sccp:order_sensitive;indvars,sccp:confirmed_independent;instcombine,sccp:confirmed_independent;licm,sccp:needs_attribution;loop-rotate,sccp:confirmed_independent;loop-unroll,sccp:confirmed_independent;mem2reg,sccp:order_sensitive;reassociate,sccp:confirmed_independent;sccp,simplifycfg:confirmed_independent;sccp,sroa:order_sensitive",9,13,0.6923
3,Dhrystone_dry,simplifycfg,decision_required,needs_attribution;order_sensitive,"adce,simplifycfg:confirmed_independent;dce,simplifycfg:confirmed_independent;early-cse,simplifycfg:needs_attribution;gvn,simplifycfg:order_sensitive;indvars,simplifycfg:confirmed_independent;instcombine,simplifycfg:order_sensitive;licm,simplifycfg:order_sensitive;loop-rotate,simplifycfg:order_sensitive;loop-unroll,simplifycfg:order_sensitive;mem2reg,simplifycfg:order_sensitive;reassociate,simplifycfg:confirmed_independent;sccp,simplifycfg:confirmed_independent;simplifycfg,sroa:order_sensitive",5,13,0.3846
3,Dhrystone_dry,sroa,decision_required,needs_attribution;order_sensitive,"adce,sroa:order_sensitive;dce,sroa:order_sensitive;early-cse,sroa:order_sensitive;gvn,sroa:order_sensitive;indvars,sroa:order_sensitive;instcombine,sroa:order_sensitive;licm,sroa:order_sensitive;loop-rotate,sroa:order_sensitive;loop-unroll,sroa:order_sensitive;mem2reg,sroa:needs_attribution;reassociate,sroa:order_sensitive;sccp,sroa:order_sensitive;simplifycfg,sroa:order_sensitive",0,13,0.0
4,Dhrystone_dry,adce,decision_required,order_sensitive,"adce,dce:confirmed_independent;adce,early-cse:confirmed_independent;adce,gvn:order_sensitive;adce,indvars:confirmed_independent;adce,instcombine:confirmed_independent;adce,licm:confirmed_independent;adce,loop-rotate:confirmed_independent;adce,loop-unroll:confirmed_independent;adce,reassociate:confirmed_independent;adce,sccp:order_sensitive;adce,simplifycfg:confirmed_independent",9,11,0.8182
4,Dhrystone_dry,dce,decision_required,order_sensitive,"adce,dce:confirmed_independent;dce,early-cse:confirmed_independent;dce,gvn:order_sensitive;dce,indvars:confirmed_independent;dce,instcombine:confirmed_independent;dce,licm:confirmed_independent;dce,loop-rotate:confirmed_independent;dce,loop-unroll:confirmed_independent;dce,reassociate:confirmed_independent;dce,sccp:order_sensitive;dce,simplifycfg:confirmed_independent",9,11,0.8182
4,Dhrystone_dry,early-cse,decision_required,needs_attribution;order_sensitive,"adce,early-cse:confirmed_independent;dce,early-cse:confirmed_independent;early-cse,gvn:order_sensitive;early-cse,indvars:order_sensitive;early-cse,instcombine:needs_attribution;early-cse,licm:order_sensitive;early-cse,loop-rotate:order_sensitive;early-cse,loop-unroll:order_sensitive;early-cse,reassociate:confirmed_independent;early-cse,sccp:order_sensitive;early-cse,simplifycfg:order_sensitive",3,11,0.2727
4,Dhrystone_dry,gvn,decision_required,needs_attribution;order_sensitive,"adce,gvn:order_sensitive;dce,gvn:order_sensitive;early-cse,gvn:order_sensitive;gvn,indvars:order_sensitive;gvn,instcombine:needs_attribution;gvn,licm:order_sensitive;gvn,loop-rotate:order_sensitive;gvn,loop-unroll:order_sensitive;gvn,reassociate:order_sensitive;gvn,sccp:order_sensitive;gvn,simplifycfg:order_sensitive",0,11,0.0
4,Dhrystone_dry,indvars,decision_required,order_sensitive,"adce,indvars:confirmed_independent;dce,indvars:confirmed_independent;early-cse,indvars:order_sensitive;gvn,indvars:order_sensitive;indvars,instcombine:order_sensitive;indvars,licm:order_sensitive;indvars,loop-rotate:order_sensitive;indvars,loop-unroll:order_sensitive;indvars,reassociate:order_sensitive;indvars,sccp:order_sensitive;indvars,simplifycfg:order_sensitive",2,11,0.1818
4,Dhrystone_dry,instcombine,decision_required,needs_attribution;order_sensitive,"adce,instcombine:confirmed_independent;dce,instcombine:confirmed_independent;early-cse,instcombine:needs_attribution;gvn,instcombine:needs_attribution;indvars,instcombine:order_sensitive;instcombine,licm:order_sensitive;instcombine,loop-rotate:order_sensitive;instcombine,loop-unroll:order_sensitive;instcombine,reassociate:order_sensitive;instcombine,sccp:order_sensitive;instcombine,simplifycfg:order_sensitive",2,11,0.1818
4,Dhrystone_dry,licm,decision_required,needs_attribution;order_sensitive,"adce,licm:confirmed_independent;dce,licm:confirmed_independent;early-cse,licm:order_sensitive;gvn,licm:order_sensitive;indvars,licm:order_sensitive;instcombine,licm:order_sensitive;licm,loop-rotate:needs_attribution;licm,loop-unroll:order_sensitive;licm,reassociate:confirmed_independent;licm,sccp:order_sensitive;licm,simplifycfg:confirmed_independent",4,11,0.3636
4,Dhrystone_dry,loop-rotate,decision_required,needs_attribution;order_sensitive,"adce,loop-rotate:confirmed_independent;dce,loop-rotate:confirmed_independent;early-cse,loop-rotate:order_sensitive;gvn,loop-rotate:order_sensitive;indvars,loop-rotate:order_sensitive;instcombine,loop-rotate:order_sensitive;licm,loop-rotate:needs_attribution;loop-rotate,loop-unroll:order_sensitive;loop-rotate,reassociate:needs_attribution;loop-rotate,sccp:needs_attribution;loop-rotate,simplifycfg:order_sensitive",2,11,0.1818
4,Dhrystone_dry,loop-unroll,decision_required,order_sensitive,"adce,loop-unroll:confirmed_independent;dce,loop-unroll:confirmed_independent;early-cse,loop-unroll:order_sensitive;gvn,loop-unroll:order_sensitive;indvars,loop-unroll:order_sensitive;instcombine,loop-unroll:order_sensitive;licm,loop-unroll:order_sensitive;loop-rotate,loop-unroll:order_sensitive;loop-unroll,reassociate:order_sensitive;loop-unroll,sccp:order_sensitive;loop-unroll,simplifycfg:order_sensitive",2,11,0.1818
4,Dhrystone_dry,reassociate,decision_required,needs_attribution;order_sensitive,"adce,reassociate:confirmed_independent;dce,reassociate:confirmed_independent;early-cse,reassociate:confirmed_independent;gvn,reassociate:order_sensitive;indvars,reassociate:order_sensitive;instcombine,reassociate:order_sensitive;licm,reassociate:confirmed_independent;loop-rotate,reassociate:needs_attribution;loop-unroll,reassociate:order_sensitive;reassociate,sccp:order_sensitive;reassociate,simplifycfg:needs_attribution",4,11,0.3636
4,Dhrystone_dry,sccp,decision_required,needs_attribution;order_sensitive,"adce,sccp:order_sensitive;dce,sccp:order_sensitive;early-cse,sccp:order_sensitive;gvn,sccp:order_sensitive;indvars,sccp:order_sensitive;instcombine,sccp:order_sensitive;licm,sccp:order_sensitive;loop-rotate,sccp:needs_attribution;loop-unroll,sccp:order_sensitive;reassociate,sccp:order_sensitive;sccp,simplifycfg:order_sensitive",0,11,0.0
4,Dhrystone_dry,simplifycfg,decision_required,needs_attribution;order_sensitive,"adce,simplifycfg:confirmed_independent;dce,simplifycfg:confirmed_independent;early-cse,simplifycfg:order_sensitive;gvn,simplifycfg:order_sensitive;indvars,simplifycfg:order_sensitive;instcombine,simplifycfg:order_sensitive;licm,simplifycfg:confirmed_independent;loop-rotate,simplifycfg:order_sensitive;loop-unroll,simplifycfg:order_sensitive;reassociate,simplifycfg:needs_attribution;sccp,simplifycfg:order_sensitive",3,11,0.2727
